n_ot,producto_id,descripcion,cantidad,anio,mes,km,tipo_ot_desc,c_repuesto,descripcion_repuesto,marca_repuesto
10000595,01001-02008,Foco Lagrima Chico W5w 12v 5w,3.0,2025,4,55944,Reparación / Servicio,01001-02008,REPUESTO FALTANTE,SIN MARCA
10000554,MC,Material Consumible,1.0,2025,3,66684,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000552,MC,Material Consumible,1.0,2025,3,241176,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000565,SIN_CODIGO,Jgo. Bujias,1.0,2025,3,117533,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000565,01001-01014,Aceite De Transmision,9.0,2025,3,117533,Reparación / Servicio,01001-01014,REPUESTO FALTANTE,SIN MARCA
10000580,SIN_CODIGO,Sensor De Desgaste De Pastilla Posterior,1.0,2025,3,70955,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000550,01001-06028,Filtro De Cabina A/c,1.0,2025,3,134943,Reparación / Servicio,01001-06028,REPUESTO FALTANTE,SIN MARCA
10000550,SIN_CODIGO,Bujias,1.0,2025,3,134943,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000517,SIN_CODIGO,Jgo. De Separadores,1.0,2025,2,86365,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000600,SIN_CODIGO,Filtro De Cabina,1.0,2025,4,85899,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000554,01001-01001,Aceite De Motor 5w30,6.0,2025,3,66684,Reparación / Servicio,01001-01001,REPUESTO FALTANTE,SIN MARCA
10000554,SIN_CODIGO,Filtro De Cabina,1.0,2025,3,66684,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000552,SIN_CODIGO,Bujias,1.0,2025,3,241176,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000557,01001-3118,Bomba De Agua,1.0,2025,3,214200,Reparación / Servicio,01001-3118,REPUESTO FALTANTE,SIN MARCA
10000561,01001-02056,Foco Iodo Hb4 12v 51w,1.0,2025,3,182255,Reparación / Servicio,01001-02056,REPUESTO FALTANTE,SIN MARCA
10000557,01001-03110,Ajustador Base De Distribucion,1.0,2025,3,214200,Reparación / Servicio,01001-03110,REPUESTO FALTANTE,SIN MARCA
10000605,SIN_CODIGO,Pastillas Posteriores De Freno,1.0,2025,4,55083,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000633,01001-03007,Arandela De Tapon De Carter,1.0,2025,4,144740,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000626,SIN_CODIGO,Filtro De Aceite,1.0,2025,4,101115,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000624,01001-01501,Kit De Limpieza Sistema Gasolina E Inyectores,1.0,2025,4,64524,Reparación / Servicio,01001-01501,REPUESTO FALTANTE,SIN MARCA
10000631,01001-01035,Aceite De Caja Cvt,4.0,2025,4,78162,Reparación / Servicio,01001-01035,REPUESTO FALTANTE,SIN MARCA
10000631,MC,Material Consumible,1.0,2025,4,78162,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000634,01001-03007,Arandela De Tapon De Carter,1.0,2025,4,77761,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000612,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2025,4,23186,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10000626,SIN_CODIGO,Retenes De Bujias,4.0,2025,4,101115,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000633,SIN_CODIGO,Empaque Tapa De Balancines Y Retenes De Bujias,1.0,2025,4,144740,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000605,01001-06027,Filtro De Aire,1.0,2025,4,55083,Reparación / Servicio,01001-06027,REPUESTO FALTANTE,SIN MARCA
10000638,SIN_CODIGO,Conjunto De Brazo Y Plumilla Posterior,1.0,2025,4,59286,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000637,01001-01019,Refrigerante  (azul),1.0,2025,4,215680,Reparación / Servicio,01001-01019,REPUESTO FALTANTE,SIN MARCA
10000672,01001-02013,Foco Xenon Std. 35w Pk32d-5,1.0,2025,5,145837,Reparación / Servicio,01001-02013,REPUESTO FALTANTE,SIN MARCA
10000686,SIN_CODIGO,Bocinas De Trapecio Delantero,4.0,2025,5,108148,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000672,SIN_CODIGO,Foco De Iodo Para Neblinero,1.0,2025,5,145837,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000682,01001-01501,Kit De Limpieza Sistema Gasolina E Inyectores,1.0,2025,5,59453,Reparación / Servicio,01001-01501,REPUESTO FALTANTE,SIN MARCA
10000643,SIN_CODIGO,Pastillasde Freno Delanteras  Ceramics,1.0,2025,4,86929,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000683,MC,Material Consumible,1.0,2025,5,97660,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000674,SIN_CODIGO,Bujias,4.0,2025,5,64640,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000662,01001-03061,Rodaje De Templador Faja De Auxiliar,1.0,2025,5,97417,Reparación / Servicio,01001-03061,REPUESTO FALTANTE,SIN MARCA
10000673,01001-03007,Arandela De Tapon De Carter,1.0,2025,5,77846,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000675,SIN_CODIGO,Reten Posterioor De Cigue?al,1.0,2025,5,140434,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000647,SIN_CODIGO,Interruptor De Freno,1.0,2025,5,172415,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000684,SIN_CODIGO,Pastilla De  De Freno Delanteras,1.0,2025,5,143357,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000662,SIN_CODIGO,Bocinas De Jebe De La Barra Estabilizadora,8.0,2025,5,97417,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000699,01001-01037,Aceite De Motor 5w30 C2/c3,7.0,2025,6,113861,Reparación / Servicio,01001-01037,REPUESTO FALTANTE,SIN MARCA
10000701,SIN_CODIGO,Bocinas De Trapecio Chicas,2.0,2025,6,294233,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000730,SIN_CODIGO,Aceite Corona Sae 80 Gl5,2.0,2025,6,97858,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000692,SIN_CODIGO,Pastillas De Freno Delanteras (volvo),1.0,2025,5,99423,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000692,01001-010078,Liquido De Freno Dot 4,1.0,2025,5,99423,Reparación / Servicio,01001-010078,REPUESTO FALTANTE,SIN MARCA
10000699,01001-03007,Arandela De Tapon De Carter,1.0,2025,6,113861,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000687,01001-21041,Aditivo Ceramico Protector De Motor,2.0,2025,5,161812,Reparación / Servicio,01001-21041,REPUESTO FALTANTE,SIN MARCA
10000706,01001-01029,Refrigerante Concentrado,1.0,2025,6,108311,Reparación / Servicio,01001-01029,REPUESTO FALTANTE,SIN MARCA
10000720,SIN_CODIGO,Bieletas De Direccion,2.0,2025,6,59842,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000773,01001-06086,Filtro De Aceite,1.0,2025,7,26914,Reparación / Servicio,01001-06086,REPUESTO FALTANTE,SIN MARCA
10000751,MC,Material Consumible,1.0,2025,7,70537,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000751,SIN_CODIGO,Trapecios Delanteros,2.0,2025,7,70537,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000765,MC,Material Consumible,1.0,2025,7,60074,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000768,01001-01032,Aceite De Motor Sae 5w-30,5.0,2025,7,128083,Reparación / Servicio,01001-01032,REPUESTO FALTANTE,SIN MARCA
10000769,01001-02004,Bateria Quickstart - Smf-56219,1.0,2025,7,27648,Reparación / Servicio,01001-02004,REPUESTO FALTANTE,SIN MARCA
10000794,BPA40012,Aceite 5w40,7.0,2025,8,22138,Reparación / Servicio,BPA40012,REPUESTO FALTANTE,SIN MARCA
10000775,MC,Material Consumible,1.0,2025,7,175712,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000749,SIN_CODIGO,Palier Completo ( Alternativo ),2.0,2025,7,53647,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000790,SIN_CODIGO,Carter De Aceite,1.0,2025,8,80032,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000761,SIN_CODIGO,Torretas Delanteras,2.0,2025,7,48145,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000775,SIN_CODIGO,Bomba De Aceite De Transmision,1.0,2025,7,175712,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000746,SIN_CODIGO,Torretas Delanteras,2.0,2025,7,98684,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000761,SIN_CODIGO,Brazo Chico (llevan 2bocinas),2.0,2025,7,48145,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000771,MC,Material Consumible,1.0,2025,7,99857,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000786,01001-02057,Foco Iodo Hb3 12v 60w.,2.0,2025,8,156639,Reparación / Servicio,01001-02057,REPUESTO FALTANTE,SIN MARCA
10000757,SIN_CODIGO,Manguera De Freno (alta Presion),1.0,2025,7,158382,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000760,01001-06086,Filtro De Aceite,1.0,2025,7,251370,Reparación / Servicio,01001-06086,REPUESTO FALTANTE,SIN MARCA
10000760,01001-06027,Filtro De Aire,1.0,2025,7,251370,Reparación / Servicio,01001-06027,REPUESTO FALTANTE,SIN MARCA
10000757,MC,Material Consumible,1.0,2025,7,158382,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000778,SIN_CODIGO,Malla Filtro,1.0,2025,7,98760,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000795,SIN_CODIGO,Filtro De Aceite Cvt,1.0,2025,8,27617,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001011,SIN_CODIGO,Soporte Posterior,1.0,2026,1,109330,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000998,SIN_CODIGO,Silicona Formadora De Empaque Alta Temperatura,1.0,2026,1,48153,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001001,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2026,1,33539,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10001037,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2026,1,129464,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10001142,01001-01017,Refrigerante G12,1.0,2026,3,74155,Reparación / Servicio,01001-01017,REPUESTO FALTANTE,SIN MARCA
10001209,01001-25015,Bateria De Respaldo (oem),1.0,2026,4,60448,Reparación / Servicio,01001-25015,REPUESTO FALTANTE,SIN MARCA
10001069,MC,Material Consumible,1.0,2026,2,65401,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10001068,SIN_CODIGO,Material Consumible,1.0,2026,2,149654,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001075,SIN_CODIGO,Faja De Distribuci�n,1.0,2026,2,81175,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001094,01001-06027,Filtro De Aire,1.0,2026,2,38637,Reparación / Servicio,01001-06027,REPUESTO FALTANTE,SIN MARCA
10001100,SIN_CODIGO,Pastillas Delanteras,1.0,2026,2,185539,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001120,MC,Material Consumible,1.0,2026,3,23788,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10001225,SIN_CODIGO,Filtro De Aire,1.0,2026,4,32475,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001217,SIN_CODIGO,Aceite Para Relleno,2.0,2026,4,70827,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001224,SIN_CODIGO,Actuador De Convertidor,1.0,2026,4,80862,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001232,01001-06070,Filtro De Aire,1.0,2026,4,95283,Reparación / Servicio,01001-06070,REPUESTO FALTANTE,SIN MARCA
10001142,01001-06095,Filtro De Aceite,1.0,2026,3,74155,Reparación / Servicio,01001-06095,REPUESTO FALTANTE,SIN MARCA
10001163,01001-01032,Aceite De Motor Sae 5w-30,5.0,2026,3,41904,Reparación / Servicio,01001-01032,REPUESTO FALTANTE,SIN MARCA
10001237,01001-03007,Arandela De Tapon De Carter,1.0,2026,4,70056,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10001235,SIN_CODIGO,Radiador,1.0,2026,4,89113,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001251,01001-01037,Aceite De Motor 5w30 C2/c3,4.0,2026,5,134731,Reparación / Servicio,01001-01037,REPUESTO FALTANTE,SIN MARCA
10001183,SIN_CODIGO,Emisor De Impulso Cigue�al,1.0,2026,4,54843,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001178,MC,Material Consumible,1.0,2026,4,80558,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10001203,SIN_CODIGO,Reten Posterior De Ciguenal,1.0,2026,4,55359,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001228,MC,Material Consumible,1.0,2026,4,92256,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10001214,SIN_CODIGO,Oring De Brida Posterior De Culata (org),1.0,2026,4,164134,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001258,01001-04008,Abrazadera Grande Poncho De Palier 45-120 Mm,2.0,2026,5,39189,Reparación / Servicio,01001-04008,REPUESTO FALTANTE,SIN MARCA
10001214,SIN_CODIGO,Silicona Automotriz,1.0,2026,4,164134,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001240,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2026,5,105104,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10001259,SIN_CODIGO,Filtro Aire,1.0,2026,5,320076,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001259,01001-01037,Aceite De Motor 5w30 C2/c3,4.0,2026,5,320076,Reparación / Servicio,01001-01037,REPUESTO FALTANTE,SIN MARCA
10000939,01001-06086,Filtro De Aceite,1.0,2025,11,91162,Reparación / Servicio,01001-06086,REPUESTO FALTANTE,SIN MARCA
10000884,01001-01039,Refrigerante,1.25,2025,10,122362,Reparación / Servicio,01001-01039,REPUESTO FALTANTE,SIN MARCA
10000896,01001-06027,Filtro De Aire,1.0,2025,10,80147,Reparación / Servicio,01001-06027,REPUESTO FALTANTE,SIN MARCA
10001003,SIN_CODIGO,Pernos,1.0,2026,1,105740,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001002,SIN_CODIGO,Bateria Bosch,1.0,2026,1,134931,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000980,SIN_CODIGO,Manguera Superior De Radiador,1.0,2025,12,179730,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000985,MC,Material Consumible,1.0,2025,12,157647,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000839,SIN_CODIGO,Jgo De Metales De Bancada,1.0,2025,9,134340,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000839,SIN_CODIGO,Jgo De Empaque De Tapa De Balancines,1.0,2025,9,134340,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001013,SIN_CODIGO,Patillas Delanteras De Freno,1.0,2026,1,191590,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001089,SIN_CODIGO,Soporte Posterior,1.0,2026,2,95246,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000804,01001-03125,Empaque De Base De Filtro De Aceite A,1.0,2025,8,175990,Reparación / Servicio,01001-03125,REPUESTO FALTANTE,SIN MARCA
10000819,SIN_CODIGO,Filtro De Aceite,1.0,2025,8,51278,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000949,MC,Material Consumible,1.0,2025,11,44209,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000953,SIN_CODIGO,Filtro De Aceite,1.0,2025,11,8480,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000817,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2025,8,9110,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10000817,MC,Material Consumible,1.0,2025,8,9110,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000827,01001-01037,Aceite De Motor 5w30 C2/c3,5.0,2025,9,55960,Reparación / Servicio,01001-01037,REPUESTO FALTANTE,SIN MARCA
10000840,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2025,9,53627,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10000891,SIN_CODIGO,Bateria Bosch Ln3,1.0,2025,10,1,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000979,01001-03007,Arandela De Tapon De Carter,1.0,2025,12,20206,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000986,01001-01037,Aceite De Motor 5w30 C2/c3,5.0,2025,12,66813,Reparación / Servicio,01001-01037,REPUESTO FALTANTE,SIN MARCA
10000986,01001-03007,Arandela De Tapon De Carter,1.0,2025,12,66813,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000986,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2025,12,66813,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10000925,01001-01008,Aceite De Motor 10w40,5.0,2025,11,66657,Reparación / Servicio,01001-01008,REPUESTO FALTANTE,SIN MARCA
10001024,01001-03007,Arandela De Tapon De Carter,1.0,2026,1,60195,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10001028,01001-02022,Pila De Llavero 3v.(cr2032),1.0,2026,1,14936,Reparación / Servicio,01001-02022,REPUESTO FALTANTE,SIN MARCA
10001028,01001-03007,Arandela De Tapon De Carter,1.0,2026,1,14936,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10001265,01001-06028,Filtro De Cabina A/c,1.0,2026,5,111228,Reparación / Servicio,01001-06028,REPUESTO FALTANTE,SIN MARCA
10000974,01001-01502,Grasa De Palier,1.0,2025,12,110881,Reparación / Servicio,01001-01502,REPUESTO FALTANTE,SIN MARCA
10000976,SIN_CODIGO,Retenes De Bujias,6.0,2025,12,124905,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000984,SIN_CODIGO,Soporte De Motor,1.0,2025,12,151723,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000983,01001-01022,Aceite De Motor Diesel 15w40,8.0,2025,12,102330,Reparación / Servicio,01001-01022,REPUESTO FALTANTE,SIN MARCA
10001004,01001-03007,Arandela De Tapon De Carter,1.0,2026,1,91044,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10001190,01001-06027,Filtro De Aire,1.0,2026,4,134932,Reparación / Servicio,01001-06027,REPUESTO FALTANTE,SIN MARCA
10001211,SIN_CODIGO,Termoswisch,1.0,2026,4,80746,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001226,SIN_CODIGO,Aceote De Motor 5w-40,5.0,2026,4,57107,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001267,SIN_CODIGO,Pastillas De Freno Posteriores,1.0,2026,5,78701,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001002,SIN_CODIGO,Conjunto De Embrague (plato Disco Y Collarin),1.0,2026,1,134931,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001013,01001-06027,Filtro De Aire,1.0,2026,1,191590,Reparación / Servicio,01001-06027,REPUESTO FALTANTE,SIN MARCA
10001013,01001-06028,Filtro De Cabina A/c,1.0,2026,1,191590,Reparación / Servicio,01001-06028,REPUESTO FALTANTE,SIN MARCA
10001002,SIN_CODIGO,Bombin De Embrague,1.0,2026,1,134931,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001238,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2026,4,92283,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10001249,01001-06028,Filtro De Cabina A/c,1.0,2026,5,116532,Reparación / Servicio,01001-06028,REPUESTO FALTANTE,SIN MARCA
10001270,SIN_CODIGO,Reten Palier Rh (compatible),1.0,2026,5,71039,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000830,SIN_CODIGO,Jgo. De Bujias,5.0,2025,9,98803,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001219,01001-01501,Kit De Limpieza Sistema Gasolina E Inyectores,1.0,2026,4,88383,Reparación / Servicio,01001-01501,REPUESTO FALTANTE,SIN MARCA
10001258,MC,Material Consumible,1.0,2026,5,39189,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000996,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2025,12,65115,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10000843,01001-06086,Filtro De Aceite,1.0,2025,9,119238,Reparación / Servicio,01001-06086,REPUESTO FALTANTE,SIN MARCA
10000828,SIN_CODIGO,Soporte De Motor,1.0,2025,9,99361,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000861,01001-03007,Arandela De Tapon De Carter,1.0,2025,9,6986,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000861,01001-09005,"Plumilla 19""""",1.0,2025,9,6986,Reparación / Servicio,01001-09005,REPUESTO FALTANTE,SIN MARCA
10001087,SIN_CODIGO,Pastillas De Freno Delanteras,1.0,2026,2,57923,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000874,SIN_CODIGO,Filtro De Aire De Motor,1.0,2025,10,129252,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000874,MC,Material Consumible,1.0,2025,10,129252,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000880,SIN_CODIGO,Reten De Bujias,4.0,2025,10,124900,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000884,SIN_CODIGO,Manguera De Radiador,1.0,2025,10,122362,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000925,SIN_CODIGO,Empaque De Carter,1.0,2025,11,66657,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001095,SIN_CODIGO,Filtro De Aceite,1.0,2026,2,53141,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001095,SIN_CODIGO,Filtro De Aire,1.0,2026,2,53141,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001106,MC,Material Consumible,1.0,2026,2,60812,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10001168,01001-03007,Arandela De Tapon De Carter,1.0,2026,4,68132,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10001168,01001-06028,Filtro De Cabina A/c,1.0,2026,4,68132,Reparación / Servicio,01001-06028,REPUESTO FALTANTE,SIN MARCA
10000957,01001-06086,Filtro De Aceite,1.0,2025,12,72366,Reparación / Servicio,01001-06086,REPUESTO FALTANTE,SIN MARCA
10000960,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2025,12,68630,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10000963,01001-01037,Aceite De Motor 5w30 C2/c3,5.0,2025,12,87265,Reparación / Servicio,01001-01037,REPUESTO FALTANTE,SIN MARCA
10001158,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2026,3,92017,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10001135,MC,Material Consumible,1.0,2026,3,96036,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000814,SIN_CODIGO,Carga De Gas R13 Y Aceite De Compresor,1.0,2025,8,59848,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000814,01001-06027,Filtro De Aire,1.0,2025,8,59848,Reparación / Servicio,01001-06027,REPUESTO FALTANTE,SIN MARCA
10000814,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2025,8,59848,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10000840,01001-01501,Kit De Limpieza Sistema Gasolina E Inyectores,1.0,2025,9,53627,Reparación / Servicio,01001-01501,REPUESTO FALTANTE,SIN MARCA
10001076,MC,Material Consumible,1.0,2026,2,219221,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10001175,SIN_CODIGO,Sensor De Freno Delantero Compatible,1.0,2026,4,111076,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10001172,01001-02051,Foco 2 Cont. Base Metal P21/5w 12v,1.0,2026,4,26485,Reparación / Servicio,01001-02051,REPUESTO FALTANTE,SIN MARCA
